17				427886	429772	18.86 		431205	14.33 		433161	19.56 		434896	17.35 		436912	20.16 		438489	15.77 		440432	19.43 		442290	18.58 		444169	18.79 		446421	22.52 		448014	15.93 		450217	22.03 		452180	19.63 		453889	17.09 		456168	22.79 		457969	18.01 		460239	22.70 		462271	20.32 		465059	27.88 		467465	24.06 		469897	24.32 		472250	23.53 		474420	21.70 		476719	22.99 		478820	21.01 		480780	19.60 		483115	23.35 		485482	23.67 		487972	24.90 		490627	26.55 		492915	22.88 		495034	21.19 		497600	25.66 		499887	22.87 		501675	17.88 		504569	28.94 		506570	20.01 		509159	25.89 		510625	14.66 		512995	23.70 		515429	24.34 		518027	25.98 		519972	19.45 		521942	19.70 		524623	26.81
18				21615	24170	25.55 		27100	29.30 		29629	25.29 		32350	27.21 		35417	30.67 		38121	27.04 		40905	27.84 		44040	31.35 		46863	28.23 		50001	31.38 		52640	26.39 		55692	30.52 		58579	28.87 		61290	27.11 		63836	25.46 		65914	20.78 		68116	22.02 		70165	20.49 		72221	20.56 		73877	16.56 		75945	20.68 		77719	17.74 		79731	20.12 		81802	20.71 		83570	17.68 		85896	23.26 		88013	21.17 		90666	26.53 		93026	23.60 		95100	20.74 		97233	21.33 		99410	21.77 		101878	24.68 		104455	25.77 		107017	25.62 		109918	29.01 		112252	23.34 		115422	31.70 		116979	15.57 		119236	22.57 		122322	30.86 		124580	22.58 		127228	26.48 		129085	18.57 		131085	20.00
19				173406	175134	17.28 		176779	16.45 		178303	15.24 		180105	18.02 		181879	17.74 		183357	14.78 		185126	17.69 		186920	17.94 		188508	15.88 		190504	19.96 		191942	14.38 		193478	15.36 		195266	17.88 		197219	19.53 		198838	16.19 		200335	14.97 		201847	15.12 		203595	17.48 		205944	23.49 		207706	17.62 		209608	19.02 		210699	10.91 		212109	14.10 		213664	15.55 		215034	13.70 		216589	15.55 		218406	18.17 		219797	13.91 		221327	15.30 		222725	13.98 		224012	12.87 		226309	22.97 		227977	16.68 		229665	16.88 		231251	15.86 		233247	19.96 		234531	12.84 		235800	12.69 		237752	19.52 		239300	15.48 		240674	13.74 		242457	17.83 		244122	16.65 		245650	15.28 		247306	16.56
20				365606	368163	25.57 		370878	27.15 		373086	22.08 		375239	21.53 		377800	25.61 		379984	21.84 		382200	22.16 		384467	22.67 		386956	24.89 		389518	25.62 		391778	22.60 		393996	22.18 		396542	25.46 		398579	20.37 		401278	26.99 		403230	19.52 		405174	19.44 		407036	18.62 		409734	26.98 		411580	18.46 		413832	22.52 		415522	16.90 		417299	17.77 		419607	23.08 		421112	15.05 		423281	21.69 		426130	28.49 		428792	26.62 		431291	24.99 		434003	27.12 		436135	21.32 		438412	22.77 		441260	28.48 		443789	25.29 		446096	23.07 		448993	28.97 		451642	26.49 		455051	34.09 		456761	17.10 		459694	29.33 		462183	24.89 		464924	27.41 		467383	24.59 		470018	26.35 		472423	24.05
21				341076	343461	23.85 		346517	30.56 		349053	25.36 		351161	21.08 		351296	1.35 		351317	0.21 		351664	3.47 		352129	4.65 		352741	6.12 		356045	33.04 		358663	26.18 		362013	33.50 		365337	33.24 		368217	28.80 		372855	46.38 		376911	40.56 		381832	49.21 		387045	52.13 		393539	64.94 		397256	37.17 		398103	8.47 		398552	4.49 		399220	6.68 		400478	12.58 		401538	10.60 		402925	13.87 		405514	25.89 		407893	23.79 		410067	21.74 		412612	25.45 		414777	21.65 		416748	19.71 		417715	9.67 		418889	11.74 		420047	11.58 		421521	14.74 		422245	7.24 		422642	3.97 		422931	2.89 		423435	5.04 		423566	1.31 		423566	 0 		423566	 0 		424815	12.49 		426728	19.13
22				321491	322913	14.22 		324787	18.74 		326105	13.18 		327437	13.32 		329028	15.91 		330319	12.91 		331872	15.53 		333325	14.53 		334664	13.39 		336295	16.31 		337703	14.08 		339255	15.52 		340587	13.32 		342400	18.13 		344611	22.11 		346222	16.11 		347828	16.06 		349535	17.07 		351243	17.08 		352595	13.52 		354365	17.70 		355780	14.15 		357308	15.28 		359078	17.70 		360536	14.58 		362117	15.81 		363804	16.87 		365910	21.06 		367477	15.67 		369092	16.15 		370544	14.52 		371819	12.75 		373152	13.33 		374439	12.87 		375706	12.67 		377093	13.87 		378395	13.02 		380237	18.42 		381488	12.51 		382999	15.11 		384346	13.47 		386175	18.29 		387536	13.61 		388974	14.38 		390162	11.88
23				407067	409468	24.01 		412564	30.96 		414622	20.58 		417679	30.57 		420694	30.15 		424040	33.46 		427108	30.68 		429644	25.36 		433102	34.58 		436572	34.70 		439436	28.64 		442967	35.31 		446381	34.14 		450188	38.07 		454505	43.17 		457916	34.11 		462023	41.07 		465320	32.97 		468596	32.76 		471736	31.40 		475352	36.16 		478169	28.17 		481527	33.58 		485229	37.02 		488045	28.16 		490238	21.93 		492814	25.76 		495164	23.50 		498105	29.41 		501428	33.23 		504318	28.90 		507243	29.25 		510380	31.37 		513450	30.70 		516962	35.12 		521025	40.63 		523491	24.66 		526232	27.41 		528145	19.13 		530649	25.04 		533382	27.33 		537273	38.91 		539964	26.91 		543584	36.20 		547206	36.22
24				311907	314082	21.75 		317278	31.96 		319506	22.28 		321655	21.49 		324032	23.77 		326178	21.46 		328131	19.53 		329931	18.00 		331609	16.78 		333447	18.38 		335115	16.68 		337134	20.19 		339294	21.60 		341543	22.49 		343650	21.07 		345457	18.07 		347061	16.04 		348959	18.98 		350886	19.27 		352605	17.19 		354685	20.80 		356332	16.47 		358226	18.94 		360223	19.97 		362073	18.50 		364166	20.93 		366307	21.41 		368491	21.84 		370805	23.14 		372692	18.87 		374309	16.17 		375852	15.43 		378164	23.12 		379952	17.88 		381435	14.83 		383279	18.44 		384772	14.93 		387029	22.57 		388236	12.07 		390201	19.65 		391865	16.64 		393786	19.21 		395518	17.32 		398748	32.30 		401283	25.35
25				295472	302949	74.77 		304922	19.73 		308605	36.83 		311766	31.61 		316063	42.97 		321248	51.85 		325705	44.57 		328984	32.79 		332661	36.77 		336980	43.19 		340105	31.25 		344545	44.40 		348605	40.60 		352610	40.05 		356085	34.75 		358969	28.84 		362873	39.04 		366075	32.02 		369893	38.18 		373684	37.91 		376674	29.90 		380059	33.85 		383604	35.45 		387461	38.57 		390119	26.58 		392789	26.70 		396127	33.38 		401147	50.20 		403724	25.77 		407300	35.76 		410541	32.41 		413825	32.84 		417714	38.89 		421176	34.62 		425431	42.55 		429551	41.20 		432542	29.91 		435593	30.51 		438135	25.42 		441218	30.83 		444333	31.15 		448218	38.85 		450918	27.00 		453841	29.23 		457150	33.09
26				296800	299400	26.00 		302000	26.00 		304300	23.00 		306300	20.00 		308300	20.00 		310300	20.00 		311900	16.00 		313500	16.00 		315500	20.00 		317600	21.00 		319568	19.68 		321600	20.32 		323733	21.33 		325800	20.67 		327800	20.00 		329800	20.00 		331900	21.00 		334100	22.00 		336530	24.30 		338700	21.70 		340820	21.20 		342900	20.80 		344893	19.93 		346900	20.07 		348900	20.00 		350800	19.00 		353500	27.00 		927	 0		3600	26.73 		6200	26.00 		8800	26.00 		10439	16.39 		13600	31.61 		16210	26.10 		19100	28.90 		22100	30.00 		24500	24.00 		26900	24.00 		28900	20.00 		30900	20.00 		33050	21.50 		35050	20.00 		37550	25.00 		39600	20.50 		41600	20.00
27				328264	330882	26.18 		333800	29.18 		336015	22.15 		338210	21.95 		341065	28.55 		343228	21.63 		345623	23.95 		348247	26.24 		353221	49.74 		356757	35.36 		358880	21.23 		361576	26.96 		364003	24.27 		366207	22.04 		368946	27.39 		371004	20.58 		373095	20.91 		375868	27.73 		378830	29.62 		380863	20.33 		384161	32.98 		386686	25.25 		389390	27.04 		392252	28.62 		394865	26.13 		397316	24.51 		399970	26.54 		403075	31.05 		406328	32.53 		410146	38.18 		413295	31.49 		416182	28.87 		418289	21.07 		420069	17.80 		422513	24.44 		425386	28.73 		427575	21.89 		430000	24.25 		427851	 -21.49		429677	18.26 		430404	7.27 		432451	20.47 		433544	10.93 		435026	14.82 		436109	10.83
28				341761	344452	26.91 		346523	20.71 		349058	25.35 		351638	25.80 		354756	31.18 		357587	28.31 		360489	29.02 		362805	23.16 		365719	29.14 		368823	31.04 		371391	25.68 		374356	29.65 		377550	31.94 		381144	35.94 		385185	40.41 		389135	39.50 		391962	28.27 		394894	29.32 		397715	28.21 		399936	22.21 		400191	2.55 		400454	2.63 		400599	1.45 		400665	0.66 		400681	0.16 		400735	0.54 		400772	0.37 		400967	1.95 		401307	3.40 		401419	1.12 		401419	 0 		401853	4.34 		401992	1.39 		402165	1.73 		402221	0.56 		402221	 0 		402221	 0 		402221	 0 		402221	 0 		402420	1.99 		402737	3.17 		402990	2.53 		403014	0.24 		403461	4.47 		404940	14.79
29				306439	308368	19.29 		309956	15.88 		311470	15.14 		314228	27.58 		316270	20.42 		318338	20.68 		320194	18.56 		322200	20.06 		324135	19.35 		326211	20.76 		327953	17.42 		329831	18.78 		331795	19.64 		333312	15.17 		335341	20.29 		337102	17.61 		339399	22.97 		342309	29.10 		345513	32.04 		347811	22.98 		350531	27.20 		352336	18.05 		354629	22.93 		357387	27.58 		359311	19.24 		361143	18.32 		364016	28.73 		366683	26.67 		369682	29.99 		372626	29.44 		374739	21.13 		376031	12.92 		379001	29.70 		381608	26.07 		384943	33.35 		388081	31.38 		390367	22.86 		392361	19.94 		393897	15.36 		396215	23.18 		397995	17.80 		400542	25.47 		402466	19.24 		404606	21.40 		406900	22.94
30				345764	347315	15.51 		348802	14.87 		350896	20.94 		353220	23.24 		354877	16.57 		356523	16.46 		358006	14.83 		360032	20.26 		361638	16.06 		363785	21.47 		365107	13.22 		366610	15.03 		368308	16.98 		369520	12.12 		371000	14.80 		372822	18.22 		374328	15.06 		376021	16.93 		377698	16.77 		379271	15.73 		381270	19.99 		382942	16.72 		384399	14.57 		386389	19.90 		387621	12.32 		389110	14.89 		390478	13.68 		392033	15.55 		393360	13.27 		394877	15.17 		396316	14.39 		397690	13.74 		399318	16.28 		400669	13.51 		401803	11.34 		404208	24.05 		406203	19.95 		408574	23.71 		410742	21.68 		413331	25.89 		415730	23.99 		418532	28.02 		421098	25.66 		423776	26.78 		426928	31.52
31				192518	193566	10.48 		194854	12.88 		195981	11.27 		197217	12.36 		198280	10.63 		199291	10.11 		200312	10.21 		201631	13.19 		202877	12.46 		204094	12.17 		205357	12.63 		206570	12.13 		207705	11.35 		208913	12.08 		210071	11.58 		210949	8.78 		212106	11.57 		213178	10.72 		214391	12.13 		215377	9.86 		216535	11.58 		217422	8.87 		218000	5.78 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		218000	 0 		219010	10.10
32				369866	373028	31.62 		376362	33.34 		379151	27.89 		381990	28.39 		385001	30.11 		387394	23.93 		390007	26.13 		393075	30.68 		394630	15.55 		398994	43.64 		401789	27.95 		404785	29.96 		408774	39.89 		411231	24.57 		414097	28.66 		415783	16.86 		417187	14.04 		420034	28.47 		422723	26.89 		424477	17.54 		427071	25.94 		428378	13.07 		431105	27.27 		434511	34.06 		437605	30.94 		439207	16.02 		441854	26.47 		444425	25.71 		446394	19.69 		448797	24.03 		448797	 0 		450260	14.63 		451985	17.25 		454189	22.04 		456261	20.72 		458495	22.34 		460069	15.74 		461500	14.31 		462139	6.39 		462932	7.93 		463607	6.75 		464347	7.40 		464972	6.25 		466791	18.19 		468954	21.63
33				343236	345153	19.17 		346654	15.01 		348530	18.76 		350338	18.08 		352539	22.01 		354883	23.44 		357207	23.24 		359876	26.69 		362195	23.19 		364935	27.40 		367456	25.21 		369860	24.04 		372390	25.30 		373618	12.28 		376201	25.83 		378108	19.07 		381000	28.92 		382307	13.07 		384524	22.17 		387073	25.49 		389240	21.67 		391162	19.22 		393039	18.77 		395223	21.84 		395739	5.16 		396065	3.26 		396712	6.47 		397193	4.81 		398269	10.76 		400995	27.26 		403225	22.30 		405171	19.46 		407411	22.40 		409710	22.99 		411345	16.35 		412840	14.95 		413932	10.92 		415000	10.68 		416205	12.05 		417317	11.12 		418367	10.50 		419538	11.71 		420405	8.67 		421867	14.62 		423209	13.42
34				367153	369513	23.60 		371395	18.82 		373371	19.76 		375439	20.68 		377027	15.88 		379459	24.32 		381426	19.67 		383878	24.52 		386082	22.04 		388779	26.97 		390872	20.93 		393347	24.75 		396065	27.18 		398732	26.67 		401535	28.03 		404052	25.17 		406596	25.44 		408563	19.67 		410842	22.79 		413033	21.91 		415384	23.51 		417692	23.08 		420278	25.86 		423242	29.64 		426000	27.58 		428684	26.84 		431324	26.40 		433915	25.91 		436321	24.06 		438706	23.85 		440909	22.03 		443208	22.99 		445627	24.19 		448188	25.61 		450558	23.70 		453306	27.48 		455654	23.48 		458000	23.46 		459519	15.19 		461953	24.34 		463718	17.65 		465294	15.76 		466586	12.92 		468306	17.20 		470093	17.87
35				245933	247927	19.94 		250347	24.20 		252142	17.95 		253910	17.68 		256030	21.20 		257670	16.40 		259499	18.29 		261443	19.44 		263411	19.68 		265656	22.45 		267469	18.13 		269523	20.54 		271682	21.59 		273818	21.36 		276160	23.42 		277561	14.01 		279644	20.83 		281714	20.70 		284065	23.51 		286120	20.55 		288351	22.31 		290492	21.41 		292007	15.15 		294324	23.17 		295609	12.85 		296329	7.20 		298704	23.75 		300928	22.24 		302829	19.01 		305383	25.54 		307719	23.36 		310164	24.45 		312939	27.75 		315372	24.33 		317802	24.30 		320699	28.97 		322923	22.24 		324903	19.80 		326625	17.22 		329120	24.95 		331520	24.00 		334022	25.02 		336598	25.76 		338801	22.03 		341151	23.50
36				356714	359215	25.01 		361918	27.03 		364186	22.68 		366351	21.65 		368793	24.42 		371157	23.64 		373349	21.92 		375938	25.89 		378018	20.80 		380561	25.43 		382656	20.95 		385023	23.67 		387587	25.64 		390185	25.98 		392815	26.30 		395277	24.62 		397207	19.30 		399583	23.76 		401634	20.51 		404021	23.87 		407073	30.52 		409398	23.25 		411803	24.05 		414431	26.28 		416521	20.90 		419039	25.18 		420297	12.58 		421989	16.92 		423674	16.85 		425582	19.08 		427219	16.37 		428798	15.79 		430706	19.08 		432503	17.97 		434214	17.11 		436323	21.09 		437863	15.40 		439897	20.34 		441300	14.03 		442997	16.97 		445058	20.61 		447669	26.11 		449573	19.04 		451412	18.39 		453518	21.06
37-38				262448	266529	40.81 		269914	33.85 		273506	35.92 		277404	38.98 		281053	36.49 		285406	43.53 		289578	41.72 		293489	39.11 		297350	38.61 		301968	46.18 		305566	35.98 		309384	38.18 		314021	46.37 		318007	39.86 		322845	48.38 		326927	40.82 		331524	45.97 		335574	40.50 		340318	47.44 		344122	38.04 		348428	43.06 		352390	39.62 		356784	43.94 		361522	47.38 		365604	40.82 		368553	29.49 		372631	40.78 		376794	41.63 		381060	42.66 		385620	45.60 		389620	40.00 		393502	38.82 		398005	45.03 		402032	40.27 		406395	43.63 		411175	47.80 		414967	37.92 		418443	34.76 		421754	33.11 		426122	43.68 		430119	39.97 		434979	48.60 		438825	38.46 		442802	39.77 		447130	43.28
39				331021	334388	33.67 		334967	5.79 		337137	21.70 		339594	24.57 		342425	28.31 		344663	22.38 		347088	24.25 		349297	22.09 		351542	22.45 		354588	30.46 		357021	24.33 		359810	27.89 		362578	27.68 		363752	11.74 		366393	26.41 		369179	27.86 		372015	28.36 		374559	25.44 		377633	30.74 		379983	23.50 		383364	33.81 		385769	24.05 		388237	24.68 		391126	28.89 		393427	23.01 		394687	12.60 		397078	23.91 		400868	37.90 		403192	23.24 		405902	27.10 		408229	23.27 		409729	15.00 		412072	23.43 		414718	26.46 		417147	24.29 		420054	29.07 		422119	20.65 		423052	9.33 		424861	18.09 		427540	26.79 		429694	21.54 		432458	27.64 		435609	31.51 		437347	17.38 		439185	18.38
